record_id,date,property,description,amount_krw,card_type,posted_by,has_image,image_count,image_names,raw_body
4684999676,2026-01-30,YT,소모품,63950,JOY Card,Gaya,FALSE,0,,/exp 2026-01-30 YT 소모품 63950 JOY
4685007862,2026-01-30,YT,아메니티,160000,JOY Card,Gaya,FALSE,0,,/exp 2026-01-30 YT 아메니티 160000 JOY
4685298766,2026-01-30,BS,코디 식대(저녁),11000,Not Specified,Euncheol,TRUE,1,20260130_213835.jpg,/exp 2026-01-30 코디 식대(저녁) 11000 COZE
4685298920,2026-01-30,BS,레이 주유,50000,Not Specified,Euncheol,TRUE,1,20260130_190218.jpg,/exp 2026-01-30 레이 주유 50000 COZE
4685585732,2026-01-31,HT,조식,55100,JOY Card,Gaya,FALSE,0,,/exp 2026-01-31 HT 조식 55100 JOY
4685720626,2026-01-31,JT,조식소모품,77430,JOY Card,Gaya,FALSE,0,,/exp 2026-01-31 JT 조식소모품 77430 JOY
4685767888,2026-01-31,YT,조식,108450,JOY Card,Gaya,FALSE,0,,/exp 2026-01-31 YT 조식 108450 JOY
4685775778,2026-01-31,TOUR,커피,8000,Not Specified,Ricky,TRUE,1,camera9152788959936542714.jpg,/exp 2026-01-30 TOUR 커피 8000 COZE
4685776442,2026-01-31,TOUR,아침,24000,Not Specified,Ricky,TRUE,1,camera7511693350205150964.jpg,/exp 2026-01-31 TOUR 아침  24000 COZE
4685781117,2026-01-31,BS,코디 식대,11000,Not Specified,Euncheol,TRUE,1,20260131_140420.jpg,/exp 2026-01-31 코디 식대 11000 COZE
4685781219,2026-01-31,BS,코디 식대(저녁),14000,Not Specified,Euncheol,TRUE,1,20260131_191924.jpg,/exp 2026-01-31 코디 식대(저녁) 14000 COZE
4686055744,2026-02-01,BS,/exp 2026-02-1 코디 식대,14900,Not Specified,Euncheol,TRUE,1,20260201_170458.jpg,/exp 2026-02-1 코디 식대 14900 COZE
4686120169,2026-02-01,SA,조식,19120,JOY Card,Gaya,FALSE,0,,/exp 2026-02-01 SA 조식 19120 JOY
4686144617,2026-02-01,JT,조식,15740,JOY Card,Gaya,FALSE,0,,/exp 2026-02-01 JT 조식 15740 JOY
4688181685,2026-02-02,BS,COZE 라벨지,18940,JOY Card,Gaya,FALSE,0,,/exp 2026-02-02 COZE 라벨지 18940 JOY
4688189765,2026-02-02,BS,COZE 세제,49740,JOY Card,Gaya,FALSE,0,,/exp 2026-02-02 COZE 세제 49740 JOY
4688600514,2026-02-02,BS,소모품,20540,JOY Card,Gaya,FALSE,0,,/exp 2026-02-02 BS 소모품 20540 JOY
4690057049,2026-02-03,BS,"COZE 사무실임대료 6,600,000 COZE",6600000,Not Specified,Gaya,FALSE,0,,"/exp 2026-02-03 COZE 사무실임대료 6,600,000 COZE"
4690551373,2026-02-03,YT,조식,23040,JOY Card,Gaya,FALSE,0,,/exp 2026-02-03 YT 조식 23040 JOY
4690684710,2026-02-03,BS,코디 식대,13500,Not Specified,Euncheol,TRUE,1,20260203_163746.jpg,/exp 2026-02-03 코디 식대 13500 COZE
4690687539,2026-02-03,BS,코디 주차,1350,Not Specified,Euncheol,TRUE,1,20260203_163947.jpg,/exp 2026-02-03 코디 주차 1350 COZE
4692365414,2026-02-04,BS,코디 식대(저녁),8200,Not Specified,Euncheol,TRUE,1,20260203_224524.jpg,/exp 2026-02-03 코디 식대(저녁) 8200 COZE
4692367226,2026-02-04,BS,코디 식대,12500,Not Specified,Euncheol,TRUE,1,20260204_144408.jpg,/exp 2026-02-04 코디 식대 12500 COZE
4694173366,2026-02-05,BS,COZE 한복포토슛,270000,JOY Card,Gaya,FALSE,0,,/exp 2026-02-05 COZE 한복포토슛 270000 JOY
4694176047,2026-02-05,BS,기업은행 301-119393-04-010,270000,Not Specified,Gaya,FALSE,0,,기업은행 301-119393-04-010  27만원 세금계산서 완료 ﻿@Joy Hyejun
4695689558,2026-02-05,BS,코디 식대,12000,Not Specified,Euncheol,TRUE,1,20260205_152626.jpg,/exp 2026-02-05 코디 식대 12000 COZE
4697383810,2026-02-06,BS,코디 식대,14900,Not Specified,Euncheol,TRUE,1,20260206_161318.jpg,/exp 2026-02-06 코디 식대 14900 COZE
4697876806,2026-02-06,BS,레이 주유,50000,Not Specified,Euncheol,TRUE,1,20260206_193921.jpg,/exp 2026-02-06 레이 주유 50000 COZE
4698306286,2026-02-07,BS,코디 식대,11800,Not Specified,Euncheol,TRUE,1,20260207_155528.jpg,/exp 2026-02-07 코디 식대 11800 COZE
4698704200,2026-02-08,SJ,조식,16120,JOY Card,Gaya,FALSE,0,,/exp 2026-02-08 SJ 조식 16120 JOY
4698705411,2026-02-08,BS,COZE 세탁세제,35500,JOY Card,Gaya,FALSE,0,,/exp 2026-02-08 COZE 세탁세제 35500 JOY
4698707038,2026-02-08,BS,COZE 커피,155000,JOY Card,Gaya,FALSE,0,,/exp 2026-02-08 COZE 커피 155000 JOY
4698712687,2026-02-08,BS,코디 식대,,Not Specified,Euncheol,FALSE,0,,"/exp 2026-02-08 코디 식대 12500 COZE
삼삼뼈국 (영수증 분실)"
4698722497,2026-02-08,BS,COZE 소모품,36010,JOY Card,Gaya,FALSE,0,,/exp 2026-02-08 COZE 소모품 36010 JOY
4698736227,2026-02-08,YT,조식,37010,JOY Card,Gaya,FALSE,0,,/exp 2026-02-08 YT 조식 37010 JOY
4698751664,2026-02-08,SG,조식,28950,JOY Card,Gaya,FALSE,0,,/exp 2026-02-08 SG 조식 28950 JOY
4700035793,2026-02-09,BS,코디 식대,10000,Not Specified,Euncheol,TRUE,1,20260209_143433.jpg,/exp 2026-02-09 코디 식대 10000 COZE
4700640357,2026-02-09,YT,조식,16410,JOY Card,Gaya,FALSE,0,,/exp 2026-02-09 YT 조식 16410 JOY
4700987290,2026-02-09,BS,사무실 주유,50000,Not Specified,June,TRUE,1,20260209_111030.jpg,/exp 2026-02-09 사무실 주유 50000 COZE
4700988067,2026-02-09,BS,사무실 점심,13000,Not Specified,June,TRUE,1,20260209_113336.jpg,/exp 2026-02-09 사무실 점심 13000 COZE
4701688060,2026-02-10,SG,조식,26720,JOY Card,Gaya,FALSE,0,,/exp 2026-02-10 SG 조식 26720 JOY
4701723708,2026-02-10,BS,조식,50860,JOY Card,Gaya,FALSE,0,,/exp 2026-02-10 BS 조식 50860 JOY
4701934752,2026-02-10,HT,/ex0 2026-02-10 HT 숯,50800,JOY Card,Gaya,FALSE,0,,/ex0 2026-02-10 HT 숯 50800 JOY
4702287941,2026-02-10,BS,COZE 투어버스대절 권오선,450000,Not Specified,Ricky,FALSE,0,,/exp 2026-01-28 COZE 투어버스대절 권오선 450000 COZE
4702289555,2026-02-10,BS,COZE 투어버스대절 권오선,400000,Not Specified,Ricky,FALSE,0,,/exp 2026-01-29 COZE 투어버스대절 권오선 400000 COZE
4703377724,2026-02-10,BS,COZE 투어버스대절 김영훈,350000,Not Specified,Gaya,FALSE,0,,/exp 2026-01-31 COZE 투어버스대절 김영훈 350000 COZE
4703379359,2026-02-10,BS,COZE 투어버스대절 김영훈,400000,JOY Card,Gaya,FALSE,0,,/exp 2026-01-30 COZE 투어버스대절 김영훈 400000 JOY
4703399169,2026-02-10,BS,조식구매,39430,JOY Card,Gaya,FALSE,0,,/exp 2026-02-10 BS 조식구매 39430 JOY
4703399879,2026-02-10,YT,조식구매,32490,JOY Card,Gaya,FALSE,0,,/exp 2026-02-10 YT 조식구매 32490 JOY
4703702019,2026-02-11,BS,점심,,Not Specified,Euncheol,FALSE,0,,"/exp 2026-02-10 점심 12000 COZE 
(영수증 없음)"
4705374760,2026-02-11,BS,사무실 점심,38000,Not Specified,June,TRUE,1,20260211_125508.jpg,/exp 2026-02-11 사무실 점심 38000 COZE
4705376744,2026-02-11,BS,사무실 주유,50000,Not Specified,June,TRUE,1,20260211_130457.jpg,/exp 2026-02-11 사무실 주유 50000 COZE
4705378017,2026-02-11,BS,사무실 커피,8000,Not Specified,June,TRUE,1,20260211_133830.jpg,/exp 2026-02-11 사무실 커피 8000  COZE
4705380029,2026-02-11,BS,사무실 택시,7100,Not Specified,June,TRUE,1,20260211_142830.jpg,/exp 2026-02-11 사무실 택시 7100 COZE
4705572859,2026-02-11,BS,새마을금고 권오선 9003234239425,,Not Specified,Ricky,FALSE,0,,새마을금고 권오선  9003234239425
4705576182,2026-02-11,BS,새마을금고 권오선 9003234239425,,Not Specified,Ricky,FALSE,0,,새마을금고 권오선  9003234239425
4705827127,2026-02-11,BS,COZE 샤워헤드2종,48000,JOY Card,Gaya,FALSE,0,,/exp 2026-02-12 COZE 샤워헤드2종 48000 JOY
4707037765,2026-02-12,BS,착화제,40980,JOY Card,Gaya,FALSE,0,,/exp 2026-02-12 BS 착화제 40980 JOY
4707505301,2026-02-12,BS,점심,11000,Not Specified,Euncheol,TRUE,1,20260211_121518.jpg,/exp 2026-02-11 점심 11000 COZE
4707507316,2026-02-12,BS,점심,11000,Not Specified,Euncheol,TRUE,1,20260212_151148.jpg,/exp 2026-02-12 점심 11000 COZE
4707779248,2026-02-12,BS,,,Not Specified,Ricky,FALSE,0,,
4708479359,2026-02-13,YT,조식,35000,JOY Card,Gaya,FALSE,0,,/exp 2026-02-13 YT 조식 35000 JOY
4710165063,2026-02-13,BS,다이소,43700,Not Specified,Euncheol,TRUE,1,20260213_205340.jpg,/exp 2026-02-13 다이소 43700 COZE
4710165191,2026-02-13,BS,점심,13000,Not Specified,Euncheol,TRUE,1,20260213_163434.jpg,/exp 2026-02-13 점심 13000 COZE
4710193304,2026-02-13,YT,조식,6240,JOY Card,Gaya,FALSE,0,,/exp 2026-02-13 YT 조식 6240 JOY
4710443146,2026-02-14,SJ,조식,18180,JOY Card,Gaya,FALSE,0,,/exp 2026-02-14 SJ 조식 18180 JOY
4710547870,2026-02-14,BS,조식,63110,JOY Card,Gaya,FALSE,0,,/exp 2026-02-14 BS 조식 63110 JOY
4710554198,2026-02-14,BS,점심,11000,Not Specified,Euncheol,TRUE,1,20260214_155656.jpg,/exp 2026-02-14 점심 11000 COZE
4710655129,2026-02-14,BS,yt 조식,15600,JOY Card,Gaya,FALSE,0,,/exp 2026-02-14 yt 조식 15600 JOY
4710817113,2026-02-15,BS,jt 조식,32500,JOY Card,Gaya,FALSE,0,,/exp 2026-02-15 jt 조식 32500 JOY
4710818467,2026-02-15,BS,sa 조식,47800,JOY Card,Gaya,FALSE,0,,/exp 2026-02-15 sa 조식 47800 JOY
4710819195,2026-02-15,BS,yt 조식,35090,JOY Card,Gaya,FALSE,0,,/exp 2026-02-15 yt 조식 35090 JOY
4710904360,2026-02-15,YT,조식자재(딸기잼),31290,JOY Card,Gaya,FALSE,0,,/exp 2026-02-15 YT 조식자재(딸기잼) 31290 JOY
4710916217,2026-02-15,BS,조식,24000,JOY Card,Gaya,FALSE,0,,/exp 2026-02-15 BS 조식 24000 JOY
4711249920,2026-02-16,BS,조식,19300,JOY Card,Gaya,FALSE,0,,/exp 2026-02-16 BS 조식 19300 JOY
4711250149,2026-02-16,JT,조식,21380,JOY Card,Gaya,FALSE,0,,/exp 2026-02-16 JT 조식 21380 JOY
4711395905,2026-02-17,SG,조식,34070,JOY Card,Gaya,FALSE,0,,/exp 2026-02-17 SG 조식 34070 JOY
4711398647,2026-02-17,HT,세제,30460,JOY Card,Gaya,FALSE,0,,/exp 2026-02-17 HT 세제 30460 JOY
4711400946,2026-02-17,BS,HTAB 조식,50920,JOY Card,Gaya,FALSE,0,,/exp 2026-02-17 HTAB 조식 50920 JOY
4711401712,2026-02-17,SG,휴지,11990,JOY Card,Gaya,FALSE,0,,/exp 2026-02-17 SG 휴지 11990 JOY
4711401942,2026-02-17,SG,번개탄,41980,JOY Card,Gaya,FALSE,0,,/exp 2026-02-17 SG 번개탄 41980 JOY
4711403295,2026-02-17,SA,세제,19900,JOY Card,Gaya,FALSE,0,,/exp 2026-02-17 SA 세제 19900 JOY
4711403708,2026-02-17,BS,비누,73000,JOY Card,Gaya,FALSE,0,,/exp 2026-02-17 비누 73000 JOY
4711588373,2026-02-17,BS,세차,8000,Not Specified,Ricky,TRUE,1,camera5980297523432575845.jpg,/exp 2026-02-13  세차  8000 COZE
4711588476,2026-02-17,TOUR,물,4100,Not Specified,Ricky,TRUE,1,camera2100344966681953057.jpg,/exp 2026-02-17 TOUR  물 4100 COZE
4711588536,2026-02-17,TOUR,점심,13000,Not Specified,Ricky,FALSE,0,,/exp 2026-02-17 TOUR  점심 13000 COZE
4711588610,2026-02-17,TOUR,주차,9000,Not Specified,Ricky,TRUE,1,camera3149921594994026650.jpg,/exp 2026-02-17 TOUR  주차 9000 COZE
4711604750,2026-02-18,L9,조식,38280,JOY Card,Gaya,FALSE,0,,/exp 2026-02-18 L9 조식 38280 JOY
4711609220,2026-02-18,SJ,조식,37970,JOY Card,Gaya,FALSE,0,,/exp 2026-02-18 SJ 조식 37970 JOY
4711665096,2026-02-18,SJ,식용류,3500,Not Specified,Euncheol,TRUE,1,20260218_112548.jpg,/exp 2026-02-18 SJ 식용류 3500 COZE
4711872279,2026-02-18,JT,조식,28310,JOY Card,Gaya,FALSE,0,,/exp 2026-02-18 JT 조식 28310 JOY
4711874994,2026-02-18,BS,조식,36180,JOY Card,Gaya,FALSE,0,,/exp 2026-02-18 BS 조식 36180 JOY
4711885857,2026-02-18,BS,식대,11900,Not Specified,Euncheol,TRUE,1,20260217_172538.jpg,/exp 2026-02-17 식대 11900 COZE
4711886099,2026-02-18,BS,식대,13100,Not Specified,Euncheol,TRUE,1,20260218_204505.jpg,/exp 2026-02-18 식대 13100 COZE
4711889232,2026-02-18,SG,조식,21610,JOY Card,Gaya,FALSE,0,,/exp 2026-02-18 SG 조식 21610 JOY
4711897572,2026-02-18,TOUR,아침,1800,Not Specified,Ricky,TRUE,1,camera5716064187340058764.jpg,/exp 2026-02-18 TOUR  아침 1800 COZE
4711897658,2026-02-18,TOUR,주유,90000,Not Specified,Ricky,TRUE,1,camera5724154707129504975.jpg,/exp 2026-02-18 TOUR  주유 90000 COZE
4713341498,2026-02-19,BS,식대,13000,Not Specified,Euncheol,TRUE,1,20260219_160804.jpg,/exp 2026-02-19 식대 13000 COZE
4714145195,2026-02-20,BS,레이 주유,50000,Not Specified,Euncheol,TRUE,1,20260220_090836.jpg,/exp 2026-02-20 레이 주유 50000 COZE
4714146830,2026-02-20,BS,레이 세차,5000,Not Specified,Euncheol,TRUE,1,20260220_092051.jpg,/exp 2026-02-20 레이 세차 5000 COZE
4714987660,2026-02-20,SJ,조식,17600,JOY Card,Gaya,FALSE,0,,/exp 2026-02-20 SJ 조식 17600 JOY
4715746166,2026-02-20,FB,조식,30120,JOY Card,Gaya,FALSE,0,,/exp 2026-02-20 FB 조식 30120 JOY
4716273348,2026-02-21,BS,소모품(휴지),26290,JOY Card,Gaya,FALSE,0,,/exp 2026-02-21 BS 소모품(휴지) 26290 JOY
4716278264,2026-02-21,YT,소모품,94990,JOY Card,Gaya,FALSE,0,,/exp 2026-02-21 YT 소모품 94990 JOY
4716279069,2026-02-21,YT,전기테스터기,13180,JOY Card,Gaya,FALSE,0,,/exp 2026-02-21 YT 전기테스터기 13180 JOY
4716281287,2026-02-21,SA,소모품,50420,JOY Card,Gaya,FALSE,0,,/exp 2026-02-21 SA 소모품 50420 JOY
4716283707,2026-02-21,JT,숯번개탄,41900,JOY Card,Gaya,FALSE,0,,/exp 2026-02-21 JT 숯번개탄 41900 JOY
4716284162,2026-02-21,BS,점심,9500,Not Specified,June,TRUE,1,20260221_125427.jpg,/exp 2026-02-21 점심 9500 COZE
4716284519,2026-02-21,JT,청소용품,12900,JOY Card,Gaya,FALSE,0,,/exp 2026-02-21 JT 청소용품 12900 JOY
4716329149,2026-02-21,YT,조식,27660,JOY Card,Gaya,FALSE,0,,/exp 2026-02-21 YT 조식 27660 JOY
4716364387,2026-02-21,BS,식대,12500,Not Specified,Euncheol,TRUE,1,20260221_154530.jpg,/exp 2026-02-21 식대 12500 COZE
4716517600,2026-02-22,SA,조식,69700,JOY Card,Gaya,FALSE,0,,/exp 2026-02-22 SA 조식 69700 JOY
4716519104,2026-02-22,JT,조식,35200,JOY Card,Gaya,FALSE,0,,/exp 2026-02-22 JT 조식 35200 JOY
4716694556,2026-02-22,BS,식대,11300,Not Specified,Euncheol,TRUE,1,20260222_174644.jpg,/exp 2026-02-22 식대 11300 COZE
4716761917,2026-02-22,YT,조식,22400,JOY Card,Gaya,FALSE,0,,/exp 2026-02-22 YT 조식 22400 JOY
4718852819,2026-02-23,BS,식대,20000,Not Specified,Euncheol,TRUE,1,20260223_170332.jpg,/exp 2026-02-23 식대 20000 COZE
4720170428,2026-02-24,BS,부탄가스,18200,Not Specified,Euncheol,TRUE,1,20260224_135119.jpg,/exp 2026-02-23 BS 부탄가스  18200 COZE
4720627220,2026-02-24,BS,식대,11000,Not Specified,Euncheol,TRUE,1,20260224_154952.jpg,/exp 2026-02-24 식대 11000 COZE
4720668686,2026-02-24,BS,,,Not Specified,Gaya,FALSE,0,,
4722709075,2026-02-25,SJ,조식,31700,JOY Card,Gaya,FALSE,0,,/exp 2026-02-25 SJ 조식 31700 JOY
4723666836,2026-02-25,JT,조식,16210,JOY Card,Gaya,FALSE,0,,/exp 2026-02-25 JT 조식 16210 JOY
4723668278,2026-02-25,BS,조식,41920,JOY Card,Gaya,FALSE,0,,/exp 2026-02-25 BS 조식 41920 JOY
4725758415,2026-02-26,BS,"운영자재(,SG)",44200,JOY Card,June,TRUE,1,20260226_175330.jpg,"/exp 2026-02-26 운영자재(BS,SG) 44200 JOY"
4725763274,2026-02-26,YT,커피,181000,JOY Card,Gaya,FALSE,0,,/exp 2026-02-26 YT 커피 181000 JOY
4727983662,2026-02-27,SG,식대 with 제프,20000,Not Specified,Euncheol,TRUE,1,20260227_175244.jpg,/exp 2026-02-27 SG 식대 with 제프 20000 COZE
4728051603,2026-02-27,BS,레이 주유,50000,Not Specified,Euncheol,TRUE,1,20260227_192937.jpg,/exp 2026-02-27 레이 주유 50000 COZE
4728419183,2026-02-28,YT,조식,62400,JOY Card,Gaya,FALSE,0,,/exp 2026-02-28 YT 조식 62400 JOY
4728910256,2026-03-01,BS,식대,11000,Not Specified,Euncheol,TRUE,1,20260228_161301.jpg,/exp 2026-02-28 식대 11000 COZE
4728910668,2026-03-01,BS,식대,12000,Not Specified,Euncheol,TRUE,1,20260301_152718.jpg,/exp 2026-03-01 식대 12000 COZE
4729434367,2026-03-02,SG,조식 4박 pls,,Not Specified,Euncheol,FALSE,0,,SG 조식 4박 pls
4729434540,2026-03-02,SG,조식 4박 pls,,Not Specified,Euncheol,FALSE,0,,SG 조식 4박 pls
4729496660,2026-03-02,SG,조식,30100,JOY Card,Gaya,FALSE,0,,/exp 2026-03-02 SG 조식 30100 JOY
4729497981,2026-03-02,YT,수세미,21840,JOY Card,Gaya,FALSE,0,,/exp 2026-03-02 YT 수세미 21840 JOY
4729498949,2026-03-02,JT,주방세제,13260,JOY Card,Gaya,FALSE,0,,/exp 2026-03-02 JT 주방세제 13260 JOY
4730121677,2026-03-03,YT,폐기물,3000,Not Specified,Euncheol,TRUE,1,20260303_102233.jpg,/exp 2026-03-03 YT 폐기물 3000 COZE
4730725954,2026-03-03,BS,사무실 점심,19100,JOY Card,June,TRUE,1,20260303_131631.jpg,/exp 2026-03-03 사무실 점심 19100 JOY
4730761374,2026-03-03,L9,4박 조식 pls,,Not Specified,Euncheol,FALSE,0,,L9 4박 조식 pls
4730761930,2026-03-03,L9,4박 조식 pls,,Not Specified,Euncheol,FALSE,0,,L9 4박 조식 pls
4731912268,2026-03-03,L9,조식,30100,JOY Card,Gaya,FALSE,0,,/exp  2026-03-03 L9 조식 30100 JOY
4732108368,2026-03-03,SG,조식,22350,JOY Card,Gaya,FALSE,0,,/exp 2026-03-04 SG 조식 22350 JOY
4732937634,2026-03-04,BS,사무실 저녁,60000,JOY Card,June,TRUE,1,20260303_212418.jpg,/exp 2026-03-03 사무실 저녁 60000 JOY
4732938144,2026-03-04,BS,사무실 편의점,7500,JOY Card,June,FALSE,0,,/exp 2026-03-03 사무실 편의점 7500 JOY
4732939222,2026-03-04,BS,사무실 운영부자재,43200,JOY Card,June,TRUE,1,20260304_110832.jpg,/exp 2026-03-04 사무실 운영부자재 43200 JOY
4733986174,2026-03-04,BS,사무실 점심,19500,JOY Card,June,TRUE,1,20260304_133019.jpg,/exp 2026-03-04 사무실 점심 19500 JOY
4734370188,2026-03-04,YT,비품,65850,JOY Card,Gaya,FALSE,0,,/exp 2026-03-04 YT 비품 65850 JOY
4734371231,2026-03-04,SA,숯,80800,JOY Card,Gaya,FALSE,0,,/exp 2026-03-04 SA 숯 80800 JOY
4734372442,2026-03-04,SA,소모품,25250,JOY Card,Gaya,FALSE,0,,/exp 2026-03-04 SA 소모품 25250 JOY
4736647568,2026-03-05,BS,식대,12900,Not Specified,Euncheol,TRUE,1,20260303_150448.jpg,/exp 2026-03-03 식대 12900 COZE
4736810048,2026-03-05,YT,딸기잼,28200,JOY Card,Gaya,FALSE,0,,/exp 2026-03-06 YT 딸기잼 28200 JOY
4736810062,2026-03-05,HT,조식,27870,JOY Card,Gaya,FALSE,0,,/exp 2026-03-06 HT 조식 27870 JOY
4736810072,2026-03-05,SG,조식 소모품,55800,JOY Card,Gaya,FALSE,0,,/exp 2026-03-06 SG 조식 소모품 55800 JOY
4736811067,2026-03-05,SJ,세제,69490,JOY Card,Gaya,FALSE,0,,/exp 2026-03-06 SJ 세제 69490 JOY
4736969040,2026-03-06,FB,5박 조식 pls,,Not Specified,Euncheol,FALSE,0,,FB 5박 조식 pls
4736969899,2026-03-06,FB,5박 조식 pls,,Not Specified,Euncheol,FALSE,0,,FB 5박 조식 pls
4737629052,2026-03-06,BS,주유,50000,Not Specified,June,TRUE,1,20260306_121359.jpg,/exp 2026-03-06 주유 50000 COZE
4737754753,2026-03-06,BS,사무실 점심,35000,Not Specified,June,TRUE,1,20260306_131026.jpg,/exp 2026-03-06 사무실 점심 35000 COZE
4738607755,2026-03-06,BS,COZE 방충용품2조세트,359000,JOY Card,Gaya,TRUE,1,화면 캡처 2026-03-06 170844.png,/exp 2026-03-06 COZE 방충용품2조세트 359000 JOY
4738733376,2026-03-06,FB,조식,52000,JOY Card,Gaya,FALSE,0,,/exp 2026-03-06 FB 조식 52000 JOY
4738826075,2026-03-06,BS,다음주에는 모든 잔디에 제초제도 뿌려야 하네요!!!!,,Not Specified,Gaya,FALSE,0,,다음주에는 모든 잔디에 제초제도 뿌려야 하네요!!!!
4738826665,2026-03-06,BS,새순이 돋아나는 시기. 잔디 및 잡초 관련 SOP도 제작해서 배포하겠습니다,,Not Specified,Gaya,FALSE,0,,새순이 돋아나는 시기. 잔디 및 잡초 관련 SOP도 제작해서 배포하겠습니다
4738849430,2026-03-06,BS,코디 식대,14900,Not Specified,Euncheol,TRUE,1,20260306_183047.jpg,/exp 2026-03-06 코디 식대 14900 COZE
4738881602,2026-03-06,BS,레이 주유,50000,Not Specified,Euncheol,TRUE,1,20260306_185945.jpg,/exp 2026-03-06 레이 주유 50000 COZE
4739104674,2026-03-07,SG,조식,54560,JOY Card,Gaya,FALSE,0,,/exp 2026-03-07 SG 조식 54560 JOY
4739109698,2026-03-07,BS,조식,32460,JOY Card,Gaya,FALSE,0,,/exp 2026-03-07 BS 조식 32460 JOY
4739124918,2026-03-07,SA,조식,32460,JOY Card,Gaya,FALSE,0,,/exp 2026-03-07 SA 조식 32460 JOY
4739150270,2026-03-07,BS,소금,3000,Not Specified,Euncheol,TRUE,1,20260307_102557.jpg,/exp 2026-03-07 BS 소금 3000 COZE
4739319050,2026-03-07,BS,Yeonjun Kim님이 이 대화에 새로운 JANDI Connect 항목을 추가했습니다: Outgoing Webhook,,Not Specified,JuneYeonjun,FALSE,0,,June Yeonjun Kim님이 이 대화에 새로운 JANDI Connect 항목을 추가했습니다: Outgoing Webhook
4739324499,2026-03-07,BS,진공 청소기 필터 및 브러쉬 구매 pls,,Not Specified,Euncheol,FALSE,0,,진공 청소기 필터 및 브러쉬 구매 pls
4739324622,2026-03-07,BS,진공 청소기 필터 및 브러쉬 구매 pls,,Not Specified,Euncheol,FALSE,0,,진공 청소기 필터 및 브러쉬 구매 pls
4739326341,2026-03-07,BS,,,Not Specified,Euncheol,FALSE,0,,
4739326586,2026-03-07,BS,,,Not Specified,Gaya,FALSE,0,,
4739326747,2026-03-07,BS,,,Not Specified,Euncheol,FALSE,0,,
4739384533,2026-03-07,BS,,,Not Specified,Euncheol,FALSE,0,,
4739384844,2026-03-07,BS,사진 첨부가 안되네요,,Not Specified,Euncheol,TRUE,1,20260307_160631.jpg,사진 첨부가 안되네요
4739386934,2026-03-07,BS,운영하다 더 나은 방식이 있으면 사소히 손대며 체계를 잡아가도록 하겠습니다,,Not Specified,June,FALSE,0,,운영하다 더 나은 방식이 있으면 사소히 손대며 체계를 잡아가도록 하겠습니다
4739491925,2026-03-07,BS,,,Not Specified,Gaya,FALSE,0,,
4739492142,2026-03-07,BS,/expense 사무실/점심/11800/COZE,,Not Specified,Euncheol,FALSE,0,,/expense 사무실/점심/11800/COZE
4739817240,2026-03-08,SG,/expense 사무실/SG조식/30320/JOY,,Not Specified,Gaya,FALSE,0,,/expense 사무실/SG조식/30320/JOY
4739817414,2026-03-08,JT,/expense사무실/JT조식/33060/JOY,,Not Specified,Gaya,FALSE,0,,/expense사무실/JT조식/33060/JOY
4739819279,2026-03-08,BS,/expense 사무실/점심/11300/COZE,,Not Specified,Euncheol,FALSE,0,,/expense 사무실/점심/11300/COZE
4740941574,2026-03-09,BS,/expense 사무실/점심/10000/COZE,,Not Specified,June,FALSE,0,,/expense 사무실/점심/10000/COZE
4741826075,2026-03-09,SA,/expense 사무실/SA조식/24630/JOY,,Not Specified,Gaya,FALSE,0,,/expense 사무실/SA조식/24630/JOY
4742453907,2026-03-10,BS,/expense 사무실/가구/521000/JOY,,Not Specified,Gaya,FALSE,0,,/expense 사무실/가구/521000/JOY
4742513069,2026-03-10,BS,/expense 사무실/가구/239900/JOY,,Not Specified,Gaya,FALSE,0,,/expense 사무실/가구/239900/JOY
4743052971,2026-03-10,BS,/expense 사무실/점심/28000/COZE,,Not Specified,June,FALSE,0,,/expense 사무실/점심/28000/COZE
4743126853,2026-03-10,BS,,,Not Specified,Ricky,FALSE,0,,
4743557127,2026-03-10,BS,/expense투어/주유/20000/개인,,Personal Card,Ricky,FALSE,0,,/expense투어/주유/20000/개인
4743758539,2026-03-10,BS,/expense 사무실/점심/10000/COZE,,Not Specified,Euncheol,FALSE,0,,"/expense
사무실/점심/10000/COZE"
4743894959,2026-03-10,BS,/expense 사무실/실링팬/560000/JOY,,Not Specified,Gaya,FALSE,0,,/expense 사무실/실링팬/560000/JOY
4743983371,2026-03-10,BS,/expense 사무실/책장/427000/JOY,,Not Specified,Gaya,FALSE,0,,/expense 사무실/책장/427000/JOY
4744138043,2026-03-10,YT,/expense 사무실/YT조식/18660/JOY,,Not Specified,Gaya,FALSE,0,,/expense 사무실/YT조식/18660/JOY
4744236525,2026-03-10,BS,/expense 사무실/공구자재/10100/JOY,,Not Specified,Gaya,FALSE,0,,/expense 사무실/공구자재/10100/JOY
4744298624,2026-03-10,BS,/expense 사무실/BS조식/16010/JOY,,Not Specified,Gaya,FALSE,0,,/expense 사무실/BS조식/16010/JOY
4744299489,2026-03-10,SJ,/expense 사무실/SJ조식/31630/JOY,,Not Specified,Gaya,FALSE,0,,/expense 사무실/SJ조식/31630/JOY
4744300501,2026-03-10,SG,/expense 사무실/SG조식/31630/JOY,,Not Specified,Gaya,FALSE,0,,/expense 사무실/SG조식/31630/JOY
